ax,ay,az,dpitch,droll,dyaw,heart,time_1,time_2,time_3,time_4,time_5,time_6,w,x,y,z
-0.17,0.264,-0.112,-18.2,-45.1,49.9,0,2018,4,24,21,59,44.869,0.1724,0.1478,-0.3061,0.9244
-0.192,0.14,-0.146,-13,-52.2,47.5,0,2018,4,24,21,59,44.89,0.1824,0.1464,-0.3126,0.9206
-0.18,-0.015,-0.143,-10.9,-38.9,44.6,0,2018,4,24,21,59,44.895,0.1916,0.1455,-0.3186,0.9168
-0.137,0.178,-0.008,-10.2,-38.9,41,0,2018,4,24,21,59,44.933,0.1999,0.145,-0.3226,0.9137
-0.12,-0.008,0.086,-17,-86.1,31.8,0,2018,4,24,21,59,44.954,0.208,0.1429,-0.3314,0.909
-0.059,-0.087,0.075,-27.3,-88.1,29.7,0,2018,4,24,21,59,44.957,0.2167,0.1379,-0.344,0.903
0.024,-0.124,-0.068,-29,-76.3,24.9,0,2018,4,24,21,59,44.972,0.2247,0.1315,-0.3557,0.8975
0.107,-0.107,-0.139,-21,-65.6,19,0,2018,4,24,21,59,44.993,0.2314,0.1261,-0.365,0.8929
0.147,-0.077,-0.111,-5.5,-71.6,11.3,0,2018,4,24,21,59,45.03,0.236,0.1223,-0.3747,0.8881
0.214,0.039,-0.119,8.5,-82.8,5.2,0,2018,4,24,21,59,45.053,0.2386,0.12,-0.3866,0.8827
0.164,-0.192,-0.144,18.7,-102.4,-4.8,0,2018,4,24,21,59,45.059,0.2394,0.1184,-0.4019,0.8758
0.155,-0.497,-0.164,22.6,-78.8,-16.4,0,2018,4,24,21,59,45.076,0.2379,0.1172,-0.4173,0.8691
0.235,-0.453,-0.08,22.4,-43.7,-18.7,0,2018,4,24,21,59,45.114,0.2344,0.1167,-0.428,0.8649
0.238,0.159,0.113,33.8,-55.1,-19.2,0,2018,4,24,21,59,45.137,0.2304,0.1182,-0.4353,0.8622
0.206,-0.134,0.028,36.9,-148.4,-28,0,2018,4,24,21,59,45.142,0.2255,0.1174,-0.4537,0.854
0.104,-0.194,-0.084,48.6,-158.9,-30.9,0,2018,4,24,21,59,45.156,0.2209,0.1155,-0.4795,0.8413
0.06,-0.173,0.028,49.9,-137.5,-32.2,0,2018,4,24,21,59,45.173,0.2142,0.1142,-0.5042,0.8287
0.109,0.1,0.074,49.5,-115,-13.5,0,2018,4,24,21,59,45.196,0.2085,0.1146,-0.5244,0.8175
-0.05,-0.098,0.063,42.7,-81.8,-4.8,0,2018,4,24,21,59,45.215,0.2049,0.117,-0.5403,0.8076
-0.095,-0.259,0.031,34.9,-41.4,-9.1,0,2018,4,24,21,59,45.237,0.2014,0.1198,-0.5507,0.8011
-0.101,-0.195,0.049,27.6,21.9,-9.8,0,2018,4,24,21,59,45.257,0.1969,0.1228,-0.5537,0.7996
-0.083,-0.131,0.131,11.1,92.3,-3.3,0,2018,4,24,21,59,45.275,0.1926,0.1273,-0.5463,0.805
-0.083,0.202,-0.074,6.7,108.5,-7.2,0,2018,4,24,21,59,45.298,0.189,0.1321,-0.5309,0.8154
-0.085,0.135,-0.094,9.4,68.4,-10.3,0,2018,4,24,21,59,45.316,0.1844,0.1354,-0.5195,0.8231
-0.118,-0.031,-0.082,2.2,111.9,-2.2,1023,2018,4,24,21,59,45.34,0.1809,0.1383,-0.5079,0.8307
-0.139,-0.039,-0.051,-12.2,197.4,4.9,1023,2018,4,24,21,59,45.359,0.1778,0.1426,-0.4846,0.8444
-0.08,0.445,0.154,-22,216,13.4,1023,2018,4,24,21,59,45.379,0.1755,0.1476,-0.451,0.8624
-0.131,0.412,0.126,-21.3,112.6,8.3,1023,2018,4,24,21,59,45.395,0.1745,0.1502,-0.4249,0.8754
-0.091,0.196,0.074,-17.8,36.8,7.2,1023,2018,4,24,21,59,45.429,0.1755,0.1497,-0.4135,0.8807
-0.07,0.041,0.027,-17.3,-7,3.6,1023,2018,4,24,21,59,45.454,0.1776,0.1477,-0.4107,0.8819
0.043,0.008,-0.175,-7.3,-21,3.9,1023,2018,4,24,21,59,45.459,0.1795,0.1457,-0.4129,0.8808
0.006,0.085,-0.043,1.4,-33.3,6.1,1023,2018,4,24,21,59,45.476,0.1811,0.1451,-0.4175,0.8785
0.003,-0.009,-0.057,4.4,-39.1,4.6,1023,2018,4,24,21,59,45.499,0.1827,0.145,-0.4233,0.8754
0.006,0.032,-0.067,4.7,-26.2,6.1,0,2018,4,24,21,59,45.517,0.1841,0.1451,-0.4285,0.8725
-0.03,0.033,0.015,4.8,-2.6,13.5,0,2018,4,24,21,59,45.54,0.1858,0.1462,-0.4309,0.8708
0.044,0.265,-0.182,6.2,43.8,25.3,0,2018,4,24,21,59,45.575,0.1888,0.1495,-0.4265,0.8717
-0.209,0.376,0.055,16.1,-13.7,32.8,0,2018,4,24,21,59,45.599,0.1922,0.1543,-0.4236,0.8716
-0.26,0.244,0.265,4,-5.8,37.5,0,2018,4,24,21,59,45.603,0.1973,0.1578,-0.4249,0.8692
-0.306,0.373,0.399,-18,4,45.8,0,2018,4,24,21,59,45.621,0.2045,0.1597,-0.4229,0.8682
-0.333,0.523,0.421,-43,-26.9,52.6,0,2018,4,24,21,59,45.641,0.2145,0.1583,-0.4218,0.8665
-0.345,0.561,0.345,-68.1,-83.7,58.5,0,2018,4,24,21,59,45.659,0.2285,0.1519,-0.4265,0.8618
-0.277,0.211,0.187,-91.1,-111.4,63.1,0,2018,4,24,21,59,45.676,0.2461,0.1403,-0.4373,0.8534
-0.181,-0.057,0.075,-101.2,-80.1,67.2,0,2018,4,24,21,59,45.7,0.2655,0.1268,-0.4461,0.8452
-0.037,-0.073,-0.124,-97.7,-55.3,70.2,0,2018,4,24,21,59,45.736,0.285,0.1149,-0.4496,0.8386
0.065,-0.279,-0.357,-81.7,-56,64.8,0,2018,4,24,21,59,45.736,0.3031,0.1044,-0.4518,0.8324
0.171,-0.467,-0.426,-62.4,-53.1,48.7,0,2018,4,24,21,59,45.76,0.318,0.0955,-0.4549,0.8262
0.264,-0.59,-0.464,-44.2,-35.4,31.9,0,2018,4,24,21,59,45.779,0.3286,0.0885,-0.4578,0.8212
0.309,-0.524,-0.449,-27.2,-15.1,19.3,0,2018,4,24,21,59,45.802,0.3354,0.0842,-0.4588,0.8184
0.294,-0.431,-0.385,-13.8,-12,7.7,0,2018,4,24,21,59,45.837,0.3391,0.0817,-0.4591,0.8169
0.255,-0.359,-0.3,-3.4,-17.8,-3.7,0,2018,4,24,21,59,45.86,0.3401,0.0798,-0.4608,0.8157
0.218,-0.258,-0.174,3.8,-20.9,-12.2,0,2018,4,24,21,59,45.865,0.3391,0.078,-0.4637,0.8147
0.155,-0.16,-0.093,8.2,-25.6,-17.4,0,2018,4,24,21,59,45.883,0.3368,0.0763,-0.4676,0.8136
0.09,-0.057,-0.027,11.8,-33.1,-20.1,0,2018,4,24,21,59,45.9,0.3336,0.0743,-0.4727,0.8122
0.042,-0.019,-0.002,15.6,-40.5,-21.3,0,2018,4,24,21,59,45.937,0.3296,0.0717,-0.4792,0.8102
0.006,-0.046,0.026,19,-35.8,-21.9,0,2018,4,24,21,59,45.96,0.3254,0.0698,-0.486,0.808
-0.015,-0.112,-0.002,20.1,-12.9,-21.6,0,2018,4,24,21,59,45.965,0.3208,0.069,-0.4912,0.8068
-0.002,-0.054,-0.032,22.5,14.3,-19.9,0,2018,4,24,21,59,45.981,0.3157,0.0701,-0.4927,0.8077
-0.003,-0.017,-0.052,27.4,26.4,-18,0,2018,4,24,21,59,46,0.3105,0.0732,-0.4917,0.8101
-0.016,0.001,-0.052,31.8,34.2,-16.8,0,2018,4,24,21,59,46.022,0.305,0.0777,-0.4896,0.813
-0.04,0.009,-0.069,34.7,37.9,-17.4,0,2018,4,24,21,59,46.059,0.2993,0.0832,-0.4869,0.8163
-0.063,0.048,-0.053,35,43.9,-17.7,1023,2018,4,24,21,59,46.083,0.2933,0.0895,-0.4835,0.8198
-0.065,0.082,-0.003,32.6,47.3,-18.3,1023,2018,4,24,21,59,46.087,0.2876,0.096,-0.4787,0.8238
-0.063,0.124,0.033,29.6,41.9,-18.6,1023,2018,4,24,21,59,46.102,0.2819,0.1017,-0.4737,0.828
-0.068,0.171,0.054,26.7,32.7,-16.6,1023,2018,4,24,21,59,46.121,0.2764,0.1062,-0.47,0.8314
-0.052,0.198,0.065,24.4,18.7,-12.9,1023,2018,4,24,21,59,46.157,0.2717,0.1099,-0.4678,0.8338
-0.036,0.175,0.064,22.8,5,-7.9,1023,2018,4,24,21,59,46.18,0.268,0.113,-0.4675,0.8346
-0.006,0.143,0.065,20.5,2.3,-2.4,1023,2018,4,24,21,59,46.184,0.2655,0.1159,-0.4682,0.8347
0.004,0.086,0.065,17.9,4.4,2.2,1023,2018,4,24,21,59,46.203,0.2641,0.119,-0.4679,0.8348
0.032,0.076,0.046,15.8,7.3,5.4,1023,2018,4,24,21,59,46.24,0.2635,0.1221,-0.4668,0.8352
0.027,0.049,0.029,14.4,5.7,7.8,0,2018,4,24,21,59,46.262,0.2632,0.1251,-0.4658,0.8354
0.016,0.024,0.027,13.1,4.4,9.3,0,2018,4,24,21,59,46.268,0.2634,0.1279,-0.465,0.8354
0,-0.02,0.045,11.2,3.5,9.3,0,2018,4,24,21,59,46.284,0.2637,0.1305,-0.4645,0.8352
0.001,-0.116,0.023,8.7,11.3,7.3,0,2018,4,24,21,59,46.306,0.2639,0.1327,-0.4639,0.8351
-0.04,-0.169,0.055,4.3,32.5,3.5,0,2018,4,24,21,59,46.324,0.2633,0.1347,-0.4613,0.8364
-0.027,-0.089,0.075,1.6,39.7,-3.2,0,2018,4,24,21,59,46.346,0.2621,0.1366,-0.4559,0.8394
-0.034,-0.042,0.096,-0.5,30,-8.9,0,2018,4,24,21,59,46.365,0.2602,0.1376,-0.4507,0.8427
-0.026,0.03,0.081,-2.5,11.5,-12.6,0,2018,4,24,21,59,46.382,0.2584,0.1375,-0.4472,0.8451
0.016,0.078,0.043,-2.6,-10.5,-15.8,0,2018,4,24,21,59,46.405,0.2568,0.136,-0.4466,0.8461
0.029,0.058,0.021,-1.7,-21.1,-16.4,0,2018,4,24,21,59,46.423,0.2551,0.1336,-0.4489,0.8458
0.01,0.036,0.002,-1.9,-13.6,-12.2,0,2018,4,24,21,59,46.445,0.2536,0.1314,-0.4515,0.8452
0.006,0.074,0.008,-2.5,-1.5,-7.1,0,2018,4,24,21,59,46.462,0.2527,0.1301,-0.4522,0.8453
0,0.102,-0.017,-2.2,1.8,-3.3,0,2018,4,24,21,59,46.485,0.2524,0.1297,-0.4516,0.8458
0.003,0.118,-0.023,-1,-3.8,0,0,2018,4,24,21,59,46.505,0.2527,0.1298,-0.4511,0.8459
0,0.097,-0.032,0.5,-10.8,1.2,0,2018,4,24,21,59,46.543,0.2533,0.1299,-0.4518,0.8454
-0.036,0.069,-0.046,-1,-11.2,2.7,0,2018,4,24,21,59,46.565,0.2543,0.1301,-0.4533,0.8443
-0.049,0,0.006,0.6,-21.6,-4.6,0,2018,4,24,21,59,46.57,0.2548,0.1299,-0.4555,0.843
0.005,-0.043,0.004,-0.9,-40.3,-12.1,0,2018,4,24,21,59,46.586,0.2542,0.1278,-0.4603,0.8408
0.084,-0.082,-0.026,-1.6,-54.2,-14.3,0,2018,4,24,21,59,46.603,0.2532,0.1239,-0.4681,0.8374
0.154,-0.192,-0.081,0.3,-30,-12.6,0,2018,4,24,21,59,46.625,0.2522,0.1207,-0.4748,0.8344
0.188,-0.237,-0.146,10.8,-1.6,-13.2,0,2018,4,24,21,59,46.643,0.2501,0.1197,-0.4774,0.8337
0.235,-0.209,-0.138,25.3,31.3,-8.9,0,2018,4,24,21,59,46.667,0.2467,0.1222,-0.476,0.8352
0.135,-0.375,-0.13,34.8,64.8,-6.2,0,2018,4,24,21,59,46.683,0.2421,0.128,-0.4707,0.8386
0.028,-0.348,-0.175,41.5,120.3,-7.4,0,2018,4,24,21,59,46.706,0.2357,0.1371,-0.4586,0.8457
-0.058,0.788,0.528,33.5,100.8,-4.7,0,2018,4,24,21,59,46.744,0.2286,0.1477,-0.4413,0.855
-0.254,0.358,0.526,3,-21.7,-1.7,0,2018,4,24,21,59,46.767,0.2258,0.1516,-0.4387,0.8564
-0.112,0.149,0.083,-15.3,-2.2,-10,1023,2018,4,24,21,59,46.771,0.2255,0.1496,-0.4397,0.8563
-0.089,0.161,-0.032,-13.9,-46.1,-10.3,1023,2018,4,24,21,59,46.785,0.2256,0.1456,-0.4434,0.8551
-0.091,-0.074,-0.057,-13,-71.9,-12.7,1023,2018,4,24,21,59,46.802,0.2265,0.1408,-0.4527,0.8507
-0.015,-0.157,-0.12,-13.2,-52.7,-18,1023,2018,4,24,21,59,46.826,0.2264,0.1353,-0.4625,0.8464
0.041,0.051,-0.102,-11.3,-53.4,-19.9,1023,2018,4,24,21,59,46.862,0.2254,0.13,-0.4707,0.8429
0.004,0.193,0.101,-14.7,-67.8,-16.8,1023,2018,4,24,21,59,46.883,0.225,0.1244,-0.4794,0.839
-0.035,0.203,0.044,-19.1,-93.3,-17.3,1023,2018,4,24,21,59,46.889,0.2256,0.1174,-0.4911,0.833
-0.044,0.199,-0.055,-15.9,-111.4,-16.1,1023,2018,4,24,21,59,46.908,0.2266,0.1092,-0.5056,0.8252
-0.049,0.047,-0.071,-10.2,-121,-12.8,0,2018,4,24,21,59,46.927,0.2281,0.1018,-0.5225,0.8151
-0.019,-0.058,-0.121,-6,-87.2,-7.6,0,2018,4,24,21,59,46.95,0.2292,0.096,-0.5381,0.8053
-0.004,-0.052,-0.084,-3.8,-39.6,-2.4,0,2018,4,24,21,59,46.966,0.2298,0.0924,-0.5473,0.7994
-0.009,-0.042,0.018,-8,-7.3,3,0,2018,4,24,21,59,46.989,0.2308,0.0908,-0.5502,0.7972
0.026,0.022,-0.052,-9.5,13,6,0,2018,4,24,21,59,47.026,0.2321,0.09,-0.5492,0.7977
0.008,0.062,-0.057,-8.3,13.2,8.3,0,2018,4,24,21,59,47.048,0.2337,0.0901,-0.547,0.7987
-0.011,0.08,-0.014,-7.8,-1.6,11.2,0,2018,4,24,21,59,47.053,0.2358,0.0904,-0.5456,0.799
0.049,-0.123,-0.062,-6.1,3.9,5.6,0,2018,4,24,21,59,47.068,0.2373,0.0901,-0.5459,0.7984
0.053,-0.105,-0.088,-2.1,21.5,7.1,0,2018,4,24,21,59,47.084,0.238,0.0903,-0.5445,0.7991
0.079,0,-0.026,1,36.3,10.3,0,2018,4,24,21,59,47.108,0.2383,0.0917,-0.5403,0.8017
0.025,-0.076,-0.03,5.2,37.1,5.2,0,2018,4,24,21,59,47.141,0.2383,0.094,-0.5354,0.8047
0.053,0.095,0.093,5.4,45.7,6.9,0,2018,4,24,21,59,47.146,0.2374,0.0965,-0.5295,0.8086
0.052,0.124,0.131,3.2,22.3,6.7,0,2018,4,24,21,59,47.182,0.2374,0.0993,-0.5247,0.8113
0.103,0.163,0.097,2.6,-15.7,8.9,0,2018,4,24,21,59,47.203,0.2381,0.1004,-0.5243,0.8112
-0.007,-0.024,0.035,0.2,-20.3,10.3,0,2018,4,24,21,59,47.21,0.2399,0.1006,-0.527,0.809
0.016,-0.011,0.046,-3.3,-8.2,11.6,0,2018,4,24,21,59,47.228,0.2417,0.1005,-0.5283,0.8076
-0.009,-0.035,0.044,-6.9,5.5,13.1,0,2018,4,24,21,59,47.25,0.2439,0.1007,-0.5279,0.8072
-0.027,0.032,-0.052,-6.1,8.5,12.2,0,2018,4,24,21,59,47.286,0.2464,0.1015,-0.5261,0.8075
-0.017,0.003,-0.094,-3.5,19,9.6,0,2018,4,24,21,59,47.306,0.248,0.1027,-0.5244,0.8079
-0.036,0.048,-0.079,0.8,21.7,8.8,0,2018,4,24,21,59,47.309,0.2492,0.1048,-0.5217,0.809
-0.099,0.077,0.02,-1.5,18.8,9.1,0,2018,4,24,21,59,47.346,0.2505,0.1073,-0.5185,0.8103
-0.112,0.189,0.052,-6.8,13.6,10.2,0,2018,4,24,21,59,47.369,0.252,0.1086,-0.5156,0.8116
-0.11,0.251,0.078,-12.4,-6.7,11.3,0,2018,4,24,21,59,47.371,0.2544,0.1084,-0.5144,0.8116
-0.107,0.259,0.108,-17.5,-24.7,12.7,0,2018,4,24,21,59,47.408,0.2578,0.1066,-0.5159,0.8099
-0.124,0.255,0.209,-26.7,-37.4,15.8,0,2018,4,24,21,59,47.43,0.2624,0.1033,-0.5191,0.8068
-0.144,0.269,0.264,-39.1,-44.8,22.3,0,2018,4,24,21,59,47.433,0.2687,0.0985,-0.5231,0.8027
-0.145,0.287,0.26,-52.3,-49.1,31.9,0,2018,4,24,21,59,47.469,0.2775,0.0923,-0.5271,0.7978
-0.137,0.285,0.23,-63.4,-51.9,43.8,1023,2018,4,24,21,59,47.469,0.2889,0.0853,-0.5306,0.7922
-0.103,0.271,0.199,-72.2,-59.7,56.6,1023,2018,4,24,21,59,47.488,0.3031,0.0777,-0.5339,0.7854
-0.098,0.096,0.064,-79.6,-56.2,67.5,1023,2018,4,24,21,59,47.526,0.3195,0.0698,-0.5373,0.7773
-0.027,-0.023,-0.042,-81.1,-31,74.1,1023,2018,4,24,21,59,47.547,0.3374,0.0635,-0.5377,0.77
-0.014,-0.1,-0.108,-75.9,-16.2,76.6,1023,2018,4,24,21,59,47.551,0.3549,0.0587,-0.5356,0.7639
0.007,-0.192,-0.221,-65.9,-23.6,71.9,1023,2018,4,24,21,59,47.587,0.3717,0.0551,-0.5328,0.7581
0.043,-0.345,-0.336,-52.7,-30.7,57.9,1023,2018,4,24,21,59,47.608,0.386,0.0514,-0.5321,0.7517
0.073,-0.413,-0.371,-38.4,-25.5,42.1,1023,2018,4,24,21,59,47.61,0.397,0.0482,-0.5323,0.7461
0.108,-0.432,-0.386,-24.1,-19.9,25.4,0,2018,4,24,21,59,47.646,0.4044,0.0457,-0.5328,0.7419
0.141,-0.389,-0.344,-11.7,-13.4,9.8,0,2018,4,24,21,59,47.667,0.4083,0.0438,-0.5335,0.7393
0.153,-0.323,-0.298,0.4,-9.2,-2.5,0,2018,4,24,21,59,47.674,0.4093,0.0426,-0.5346,0.7381
0.148,-0.262,-0.243,10.9,-5.7,-10.8,0,2018,4,24,21,59,47.709,0.4078,0.0422,-0.5361,0.7378
0.136,-0.215,-0.176,17.9,-2.3,-15.9,0,2018,4,24,21,59,47.73,0.4047,0.0426,-0.5377,0.7383
0.115,-0.194,-0.127,25,-2.2,-22.3,0,2018,4,24,21,59,47.732,0.4002,0.0434,-0.5396,0.7393
0.072,-0.208,-0.07,29.9,-1.6,-28.3,0,2018,4,24,21,59,47.749,0.3942,0.0444,-0.5421,0.7407
0.058,-0.183,-0.032,32.3,4.1,-33.6,0,2018,4,24,21,59,47.771,0.3872,0.0456,-0.5443,0.7427
0.036,-0.155,-0.009,32.6,11,-37.2,0,2018,4,24,21,59,47.808,0.3789,0.0464,-0.5461,0.7456
0.018,-0.096,0.001,33,14.3,-39.6,0,2018,4,24,21,59,47.831,0.3702,0.0471,-0.5472,0.7491
0.004,-0.083,0.019,32.4,13.2,-41.3,0,2018,4,24,21,59,47.835,0.3613,0.0481,-0.548,0.7528
0,-0.035,0.008,32.4,17.3,-43.3,0,2018,4,24,21,59,47.871,0.3524,0.0489,-0.5484,0.7567
-0.006,0.002,0.001,34.3,16,-44.1,0,2018,4,24,21,59,47.893,0.3432,0.0501,-0.5485,0.7607
-0.026,0.032,0.036,35.1,22.4,-43.3,0,2018,4,24,21,59,47.898,0.334,0.0519,-0.5482,0.7649
-0.031,0.105,0.065,34.1,29.4,-40.9,0,2018,4,24,21,59,47.915,0.3253,0.0544,-0.5464,0.7697
-0.035,0.182,0.074,31.4,35.4,-35.2,0,2018,4,24,21,59,47.931,0.3167,0.0571,-0.5441,0.7747
-0.033,0.251,0.06,29.5,33,-27.8,0,2018,4,24,21,59,47.969,0.3092,0.0602,-0.5413,0.7795
-0.035,0.27,0.067,28.3,23.7,-17.6,0,2018,4,24,21,59,47.992,0.3031,0.0634,-0.5394,0.783
-0.041,0.285,0.073,25.4,23.6,-7.4,0,2018,4,24,21,59,47.996,0.2986,0.0673,-0.5376,0.7855
-0.051,0.275,0.074,20.7,20.1,2.1,0,2018,4,24,21,59,48.014,0.2959,0.0713,-0.5359,0.7874
-0.054,0.266,0.083,15.7,16.4,10.8,0,2018,4,24,21,59,48.031,0.2949,0.0754,-0.5342,0.7886
-0.037,0.245,0.095,9.2,7,18.3,0,2018,4,24,21,59,48.054,0.2956,0.0791,-0.5329,0.7888
-0.018,0.18,0.102,2.1,-3.7,25,0,2018,4,24,21,59,48.072,0.2981,0.082,-0.5327,0.7877
0.004,0.096,0.064,-3.4,-8.2,31.1,0,2018,4,24,21,59,48.095,0.3023,0.0842,-0.533,0.7857
0.037,-0.013,0.05,-6.6,-2.2,35.3,0,2018,4,24,21,59,48.133,0.3076,0.0862,-0.5325,0.7837
0.034,-0.125,0.028,-6.7,4.3,34.3,0,2018,4,24,21,59,48.156,0.3128,0.0881,-0.5312,0.7823
0.009,-0.31,-0.021,-5,21,25.1,0,2018,4,24,21,59,48.16,0.317,0.0903,-0.5291,0.7818
-0.041,-0.502,-0.036,-5.6,68,10.6,1023,2018,4,24,21,59,48.172,0.3192,0.0936,-0.5226,0.7849
-0.069,-0.573,-0.019,-8.1,126.7,-9.2,1023,2018,4,24,21,59,48.192,0.3182,0.0983,-0.5086,0.7939
-0.023,-0.449,-0.006,-10.6,167,-29.5,1023,2018,4,24,21,59,48.216,0.3137,0.1035,-0.4873,0.8082
0.024,-0.316,0.059,-7.8,172.4,-51.4,1023,2018,4,24,21,59,48.233,0.3053,0.1081,-0.463,0.825
0.056,-0.338,0.013,-6.6,172.3,-67.7,1023,2018,4,24,21,59,48.255,0.2939,0.1113,-0.4389,0.8417
0.066,-0.35,-0.014,-5.8,177.4,-81.4,1023,2018,4,24,21,59,48.273,0.2796,0.1136,-0.4141,0.8587
0.093,-0.242,-0.054,-2.2,181.7,-84.7,1023,2018,4,24,21,59,48.296,0.2636,0.1157,-0.3883,0.8753
0.152,0.049,-0.031,2.5,170.5,-82.4,0,2018,4,24,21,59,48.315,0.247,0.1181,-0.3625,0.8908
0.167,0.248,-0.086,9,125.5,-77.5,0,2018,4,24,21,59,48.336,0.2308,0.1204,-0.3413,0.9031
0.118,0.467,-0.06,18.3,74.4,-68,0,2018,4,24,21,59,48.371,0.2165,0.1221,-0.3273,0.9116
0,0.313,0.093,21.2,-15.9,-66.8,0,2018,4,24,21,59,48.392,0.2044,0.1225,-0.3251,0.9151
0.04,0.26,-0.049,21.8,-50.8,-53.9,0,2018,4,24,21,59,48.398,0.1943,0.121,-0.3334,0.9145
-0.003,0.324,-0.091,25.4,-70.1,-41,0,2018,4,24,21,59,48.414,0.1867,0.12,-0.3446,0.912
-0.008,0.469,-0.183,34.1,-114.8,-29.9,0,2018,4,24,21,59,48.434,0.1812,0.1196,-0.3608,0.9069
-0.055,0.446,-0.297,45.5,-169.9,-19.1,0,2018,4,24,21,59,48.457,0.1779,0.1198,-0.3855,0.8974
-0.105,0.298,-0.335,54.6,-184.9,-10.6,0,2018,4,24,21,59,48.474,0.1758,0.1211,-0.4156,0.8841
-0.172,0.199,-0.136,45.4,-148,-2.4,0,2018,4,24,21,59,48.497,0.1748,0.1232,-0.4427,0.8707
-0.277,0.36,0.302,30.7,-175.8,0.8,0,2018,4,24,21,59,48.516,0.1753,0.124,-0.4672,0.8576
-0.007,0.301,0.018,3.8,-151.9,17.6,0,2018,4,24,21,59,48.539,0.1792,0.1211,-0.4932,0.8425
-0.129,-0.082,-0.033,-5.3,-121.7,15.3,0,2018,4,24,21,59,48.556,0.1846,0.1183,-0.5125,0.8302
-0.164,-0.029,-0.029,-6.8,-97.3,20.1,0,2018,4,24,21,59,48.579,0.1901,0.116,-0.5278,0.8196
-0.12,-0.043,-0.036,-6.9,-77.2,22.1,0,2018,4,24,21,59,48.597,0.1958,0.1151,-0.5397,0.8105
-0.108,-0.135,0.009,-10.3,-57.6,21.4,0,2018,4,24,21,59,48.62,0.201,0.1143,-0.5491,0.803
-0.099,-0.224,-0.007,-17.7,-8.5,23.6,0,2018,4,24,21,59,48.639,0.2061,0.1137,-0.5537,0.7986
-0.099,-0.174,0.024,-28.7,73.3,32.9,0,2018,4,24,21,59,48.656,0.2116,0.1144,-0.5478,0.8012
0.013,0.229,-0.152,-20.7,66,32.3,0,2018,4,24,21,59,48.693,0.2171,0.1172,-0.5353,0.8077
0.041,0.231,-0.044,-10.9,15.7,30.2,0,2018,4,24,21,59,48.717,0.2224,0.1198,-0.5283,0.8105
0.041,0.147,0.104,-4.5,-41.7,26.6,0,2018,4,24,21,59,48.721,0.2271,0.121,-0.5302,0.8078
-0.017,-0.065,0.061,-14.2,-25.1,26,0,2018,4,24,21,59,48.738,0.233,0.1204,-0.5341,0.8036
0.012,-0.052,0.026,-15.5,-30.7,10.6,0,2018,4,24,21,59,48.775,0.2371,0.1187,-0.5364,0.8011
0.036,-0.092,-0.01,-12.2,-67.6,3.3,0,2018,4,24,21,59,48.798,0.2401,0.1148,-0.543,0.7963
0.098,-0.086,-0.044,-12.7,-56.5,1.4,0,2018,4,24,21,59,48.803,0.2423,0.1099,-0.5518,0.7903
0.145,0.042,-0.103,-5.4,-67.6,-3.8,0,2018,4,24,21,59,48.82,0.2436,0.1054,-0.5601,0.7847
0.168,-0.115,-0.132,3.2,-73,-8.4,0,2018,4,24,21,59,48.841,0.2441,0.1015,-0.5701,0.7778
0.172,-0.126,-0.146,11.7,-64.5,-10.3,1023,2018,4,24,21,59,48.857,0.2432,0.0986,-0.58,0.7711
0.134,-0.16,-0.164,20.6,-50.3,-5.7,1023,2018,4,24,21,59,48.895,0.2414,0.0976,-0.5886,0.7653
0.115,-0.114,-0.158,28,-34.4,-2.2,1023,2018,4,24,21,59,48.917,0.2391,0.0987,-0.5952,0.7607
0.085,-0.18,-0.198,34.7,-7.7,-2.5,1023,2018,4,24,21,59,48.921,0.2358,0.1018,-0.5995,0.7579
0.06,-0.052,-0.054,38.1,9.6,-5.9,1023,2018,4,24,21,59,48.938,0.2313,0.1063,-0.6006,0.7578
-0.062,-0.023,0.239,30.7,3.7,-5.7,1023,2018,4,24,21,59,48.96,0.2269,0.1105,-0.601,0.7582
-0.097,-0.041,0.238,14.9,12.3,-9.9,1023,2018,4,24,21,59,48.977,0.2233,0.1129,-0.6009,0.759
-0.082,-0.04,0.185,4.6,10.4,-12.2,1023,2018,4,24,21,59,49.001,0.2206,0.1134,-0.6001,0.7604
-0.069,-0.055,0.086,-2.3,27.6,-10.8,0,2018,4,24,21,59,49.018,0.2189,0.113,-0.5975,0.763
-0.08,-0.006,0.083,-6.3,48.2,-10.1,0,2018,4,24,21,59,49.041,0.2174,0.113,-0.5918,0.7679
-0.149,0.168,0.152,-9.8,33.1,-7.2,0,2018,4,24,21,59,49.078,0.2162,0.1127,-0.5858,0.7728
-0.123,0.335,0.183,-19.2,13,-1.2,0,2018,4,24,21,59,49.101,0.2167,0.111,-0.5823,0.7756
-0.154,0.289,0.158,-26.2,0.8,7.9,0,2018,4,24,21,59,49.107,0.2194,0.1085,-0.5807,0.7764
-0.196,0.308,0.248,-35.1,-13.9,14.2,0,2018,4,24,21,59,49.12,0.2243,0.1052,-0.5801,0.7759
-0.181,0.275,0.274,-47.9,-12,23.8,0,2018,4,24,21,59,49.156,0.2314,0.1009,-0.5801,0.7744
-0.155,0.221,0.218,-61.7,5.7,36.6,0,2018,4,24,21,59,49.178,0.2411,0.0963,-0.5779,0.7736
-0.096,0.237,0.15,-71.1,30.1,50.1,0,2018,4,24,21,59,49.184,0.2535,0.0925,-0.5716,0.7748
