ax,ay,az,dpitch,droll,dyaw,heart,time_1,time_2,time_3,time_4,time_5,time_6,w,x,y,z
-0.361,0.064,-0.251,117.9,1.6,-239.6,1023,2018,5,17,21,0,59.806,-0.189,-0.3949,-0.496,0.7497
-0.521,0.107,-0.191,110.7,1.3,-224.3,1023,2018,5,17,21,0,59.81,-0.2288,-0.3997,-0.4753,0.7495
-0.636,0.089,-0.13,101.9,-3.1,-208,1023,2018,5,17,21,0,59.83,-0.2658,-0.4033,-0.4555,0.7477
-0.661,0.101,-0.07,91.8,-2.7,-188.8,1023,2018,5,17,21,0,59.849,-0.2995,-0.4059,-0.4368,0.7447
-0.637,0.119,-0.049,77.6,0.3,-167.4,0,2018,5,17,21,0,59.873,-0.329,-0.408,-0.4196,0.7409
-0.602,0.116,-0.04,60.9,16.3,-146,0,2018,5,17,21,0,59.89,-0.3535,-0.4108,-0.4034,0.7371
-0.647,0.096,-0.03,46.5,45,-123.4,0,2018,5,17,21,0,59.914,-0.3722,-0.4151,-0.3862,0.7347
-0.639,0.078,0.006,28.2,82,-99.6,0,2018,5,17,21,0,59.93,-0.3844,-0.4218,-0.3673,0.7343
-0.626,0.136,0.008,5.9,110.3,-77.6,0,2018,5,17,21,0,59.947,-0.3894,-0.4318,-0.3467,0.7359
-0.573,0.254,-0.005,-17.3,110.1,-55.3,0,2018,5,17,21,0,59.97,-0.389,-0.4441,-0.3276,0.7375
-0.521,0.33,-0.033,-37.5,103.2,-27.8,0,2018,5,17,21,1,0.007,-0.3846,-0.4571,-0.3127,0.7384
-0.501,0.315,-0.057,-57.3,128.4,6.7,0,2018,5,17,21,1,0.03,-0.3742,-0.4714,-0.3004,0.7399
-0.444,0.285,-0.102,-74.4,187.4,47.3,0,2018,5,17,21,1,0.034,-0.354,-0.4886,-0.2866,0.7441
-0.327,0.27,-0.184,-83.7,266,88.9,0,2018,5,17,21,1,0.05,-0.3211,-0.5092,-0.2675,0.7522
-0.263,0.292,-0.237,-82.7,323.7,126.1,0,2018,5,17,21,1,0.072,-0.2757,-0.5311,-0.2422,0.7636
-0.279,0.309,-0.246,-69.7,348.6,158.9,0,2018,5,17,21,1,0.091,-0.2212,-0.5505,-0.2134,0.7761
-0.291,0.273,-0.278,-46.3,344.4,191.5,0,2018,5,17,21,1,0.112,-0.1613,-0.564,-0.1852,0.7883
-0.061,0.105,-0.278,-20,345.2,215.1,0,2018,5,17,21,1,0.128,-0.0978,-0.5702,-0.1584,0.8
-0.106,0.052,-0.282,9.9,324.4,226.5,0,2018,5,17,21,1,0.151,-0.0328,-0.5691,-0.1332,0.8107
-0.215,-0.017,-0.301,45.3,304.2,231.8,0,2018,5,17,21,1,0.168,0.0302,-0.5603,-0.1113,0.8201
-0.287,-0.034,-0.32,84,273.3,231.3,0,2018,5,17,21,1,0.191,0.0904,-0.5437,-0.0926,0.8291
-0.205,0.011,-0.298,119.3,211.3,225.1,0,2018,5,17,21,1,0.209,0.1444,-0.5204,-0.0808,0.8377
-0.181,-0.097,-0.203,144.2,163.2,224.3,0,2018,5,17,21,1,0.232,0.1919,-0.4923,-0.0776,0.8454
-0.228,-0.156,-0.197,162.9,130.6,222.2,0,2018,5,17,21,1,0.249,0.2349,-0.4609,-0.0802,0.8519
-0.256,-0.265,-0.256,176.5,97.3,216,0,2018,5,17,21,1,0.273,0.2739,-0.4273,-0.088,0.857
-0.011,-0.346,-0.312,180.7,57.6,209.9,1023,2018,5,17,21,1,0.309,0.3084,-0.3929,-0.1009,0.8603
0.04,-0.4,-0.269,177.1,8.8,203.4,1023,2018,5,17,21,1,0.332,0.3382,-0.3601,-0.1196,0.8611
-0.009,-0.564,-0.135,164.8,-49.7,186,1023,2018,5,17,21,1,0.337,0.3623,-0.3312,-0.1451,0.859
0.082,-0.593,-0.154,149.3,-119.6,163.9,1023,2018,5,17,21,1,0.352,0.3792,-0.3083,-0.1779,0.854
0.287,-0.711,-0.252,132.2,-185.5,137.2,1023,2018,5,17,21,1,0.374,0.3886,-0.2927,-0.2182,0.8459
0.416,-0.763,-0.225,117.1,-239.4,102,1023,2018,5,17,21,1,0.392,0.39,-0.2842,-0.2642,0.835
0.465,-0.722,-0.149,107.2,-275.8,68.1,1023,2018,5,17,21,1,0.41,0.3836,-0.2815,-0.3136,0.8216
0.457,-0.778,-0.033,97.3,-263.6,36.3,1023,2018,5,17,21,1,0.433,0.3714,-0.2821,-0.3617,0.8071
0.503,-0.811,-0.033,88.8,-208.3,7.2,1023,2018,5,17,21,1,0.451,0.3565,-0.283,-0.4014,0.7947
0.611,-0.689,-0.006,86.4,-173.8,-27.7,0,2018,5,17,21,1,0.474,0.3395,-0.283,-0.4319,0.7861
0.597,-0.661,0.034,85.8,-175.6,-62.7,0,2018,5,17,21,1,0.493,0.3177,-0.2849,-0.4584,0.7794
0.421,-0.853,0.156,82,-151.5,-93.6,0,2018,5,17,21,1,0.512,0.2919,-0.2887,-0.4814,0.7743
0.428,-0.722,0.173,74.8,-120.6,-128.2,0,2018,5,17,21,1,0.534,0.2631,-0.2942,-0.4977,0.7722
0.489,-0.639,0.105,70.1,-111.6,-161,0,2018,5,17,21,1,0.557,0.2313,-0.3023,-0.5087,0.7721
0.437,-0.607,0.068,70.8,-113,-191,0,2018,5,17,21,1,0.576,0.1951,-0.3129,-0.517,0.7724
0.296,-0.616,0.028,75.7,-110,-221,0,2018,5,17,21,1,0.594,0.154,-0.3256,-0.5233,0.7722
0.17,-0.399,-0.075,84.6,-98.6,-240.4,0,2018,5,17,21,1,0.617,0.1092,-0.3389,-0.5268,0.7717
0.128,-0.32,-0.136,92,-64.5,-249.2,0,2018,5,17,21,1,0.633,0.063,-0.3509,-0.5251,0.7726
0.001,-0.238,-0.139,94.7,-31.4,-255.8,0,2018,5,17,21,1,0.651,0.0176,-0.3615,-0.5161,0.7762
-0.162,-0.168,-0.125,95.1,-37.2,-258.5,0,2018,5,17,21,1,0.673,-0.0278,-0.3715,-0.5038,0.7792
-0.113,-0.113,-0.208,100.1,-43.4,-251.2,0,2018,5,17,21,1,0.692,-0.0739,-0.3801,-0.4917,0.7798
-0.182,-0.127,-0.195,102.4,-32.5,-240.7,0,2018,5,17,21,1,0.715,-0.1184,-0.3864,-0.4787,0.7793
-0.369,-0.036,-0.113,97.6,-22.5,-231.2,0,2018,5,17,21,1,0.733,-0.1606,-0.3916,-0.4636,0.7783
-0.458,-0.024,-0.103,90.2,-22,-219.3,0,2018,5,17,21,1,0.757,-0.2001,-0.396,-0.4479,0.7761
-0.455,-0.011,-0.106,80.7,-26.2,-205.4,0,2018,5,17,21,1,0.776,-0.2371,-0.3999,-0.4329,0.7722
-0.524,-0.049,-0.083,72.2,-21.9,-190.1,0,2018,5,17,21,1,0.813,-0.2711,-0.4032,-0.419,0.7669
-0.686,-0.019,0.042,59,-5.9,-173.1,0,2018,5,17,21,1,0.835,-0.301,-0.4067,-0.4043,0.7618
-0.7,0.077,0.068,42.4,-2.2,-155.2,0,2018,5,17,21,1,0.84,-0.3265,-0.4112,-0.3898,0.7564
-0.693,0.081,0.06,24.2,4.9,-136.5,0,2018,5,17,21,1,0.853,-0.3479,-0.4165,-0.3771,0.7504
-0.678,0.097,0.019,6.7,28.1,-115.7,1023,2018,5,17,21,1,0.89,-0.3641,-0.4237,-0.3648,0.7447
-0.652,0.148,-0.024,-9.4,56.6,-89.9,1023,2018,5,17,21,1,0.913,-0.3741,-0.4331,-0.3516,0.7407
-0.646,0.158,-0.043,-25.7,83.5,-61.5,1023,2018,5,17,21,1,0.918,-0.3772,-0.4446,-0.3378,0.7387
-0.561,0.236,-0.066,-43.3,100.6,-32,1023,2018,5,17,21,1,0.933,-0.3737,-0.4579,-0.3243,0.7384
-0.482,0.255,-0.104,-57.8,101.2,-2.9,1023,2018,5,17,21,1,0.976,-0.3649,-0.472,-0.3132,0.7388
-0.425,0.266,-0.152,-69,108,28.6,1023,2018,5,17,21,1,0.978,-0.351,-0.4861,-0.3049,0.7398
-0.362,0.253,-0.23,-75.4,135.6,64.6,1023,2018,5,17,21,1,0.995,-0.3307,-0.5002,-0.2979,0.7426
-0.238,0.218,-0.302,-73.5,210.5,105.4,1023,2018,5,17,21,1,1.016,-0.3005,-0.515,-0.2873,0.7495
-0.048,0.24,-0.354,-67.1,296.7,148.1,0,2018,5,17,21,1,1.054,-0.2566,-0.5306,-0.2683,0.7619
-0.092,0.382,-0.311,-53.3,325.1,178.1,0,2018,5,17,21,1,1.074,-0.2015,-0.5443,-0.2431,0.7771
-0.176,0.314,-0.38,-29.2,298.3,210.4,0,2018,5,17,21,1,1.077,-0.1436,-0.5515,-0.2206,0.7914
-0.074,0.214,-0.385,0.8,296.8,238.6,0,2018,5,17,21,1,1.094,-0.0831,-0.5509,-0.2013,0.8055
0.046,0.184,-0.346,26,293.7,259.8,0,2018,5,17,21,1,1.115,-0.0195,-0.5432,-0.1829,0.8191
-0.05,0.267,-0.335,48.4,251.9,266.4,0,2018,5,17,21,1,1.153,0.0428,-0.5292,-0.1682,0.8304
-0.198,0.12,-0.33,68.8,221.4,273.6,0,2018,5,17,21,1,1.174,0.1015,-0.51,-0.1595,0.839
-0.205,-0.008,-0.397,93.3,230.9,275.9,0,2018,5,17,21,1,1.176,0.1592,-0.4855,-0.1523,0.846
-0.029,-0.111,-0.419,121.7,201.8,261.1,0,2018,5,17,21,1,1.216,0.2145,-0.4551,-0.1454,0.8518
0.018,-0.154,-0.341,137.2,129.2,240.6,0,2018,5,17,21,1,1.238,0.2612,-0.4224,-0.1452,0.8556
-0.006,-0.239,-0.39,143.9,63,225.5,0,2018,5,17,21,1,1.241,0.2987,-0.3908,-0.1549,0.8567
-0.058,-0.448,-0.47,151.1,1.8,201.2,0,2018,5,17,21,1,1.277,0.3286,-0.361,-0.1724,0.8555
0.109,-0.573,-0.375,161.5,-79.2,169.1,0,2018,5,17,21,1,1.3,0.3489,-0.3338,-0.1983,0.8528
0.206,-0.675,-0.284,157.4,-175.9,136.1,0,2018,5,17,21,1,1.304,0.3579,-0.3125,-0.2362,0.8475
0.2,-0.798,-0.236,143.5,-205,113.7,0,2018,5,17,21,1,1.318,0.3586,-0.2973,-0.2817,0.8388
0.251,-0.811,-0.246,133.8,-174,86,0,2018,5,17,21,1,1.336,0.3565,-0.2836,-0.3224,0.8297
0.311,-0.843,-0.027,125.9,-210.3,42.9,0,2018,5,17,21,1,1.359,0.3489,-0.2727,-0.3602,0.821
0.427,-0.871,0.039,111.9,-286,-2.7,0,2018,5,17,21,1,1.377,0.3317,-0.2697,-0.4037,0.8088
0.504,-0.734,-0.004,104.4,-302.3,-30.9,0,2018,5,17,21,1,1.4,0.3068,-0.2731,-0.4508,0.7924
0.516,-0.492,0.134,98.8,-253.9,-51.3,0,2018,5,17,21,1,1.417,0.2791,-0.2771,-0.4923,0.7764
0.491,-0.524,0.27,91.7,-211.6,-74,0,2018,5,17,21,1,1.44,0.2513,-0.2804,-0.5242,0.7637
0.445,-0.598,0.208,88.6,-214.6,-98.4,0,2018,5,17,21,1,1.458,0.2208,-0.2855,-0.5518,0.7517
0.35,-0.624,0.191,84.9,-189.5,-119.8,1023,2018,5,17,21,1,1.481,0.1874,-0.2925,-0.5762,0.7397
0.317,-0.601,0.114,83.4,-126.9,-137.1,1023,2018,5,17,21,1,1.499,0.1536,-0.3001,-0.5922,0.7318
0.216,-0.771,0.057,83.1,-66.8,-160.9,1023,2018,5,17,21,1,1.522,0.1209,-0.3073,-0.5983,0.7299
0.192,-0.719,-0.076,87.2,-50.6,-192.7,1023,2018,5,17,21,1,1.54,0.0868,-0.3157,-0.5978,0.7316
0.281,-0.644,-0.219,95.5,-53.7,-221.5,1023,2018,5,17,21,1,1.563,0.048,-0.3265,-0.5953,0.7325
0.257,-0.481,-0.298,108.7,-35.9,-242.9,1023,2018,5,17,21,1,1.579,0.005,-0.3377,-0.5882,0.7347
0.108,-0.361,-0.298,123.7,-6.9,-257.9,1023,2018,5,17,21,1,1.616,-0.0404,-0.3481,-0.5759,0.7385
-0.082,-0.303,-0.231,130.7,25.8,-269.2,1023,2018,5,17,21,1,1.639,-0.0865,-0.3577,-0.557,0.7444
-0.228,-0.133,-0.215,125.9,36.9,-276.3,1023,2018,5,17,21,1,1.643,-0.1324,-0.3676,-0.5327,0.7506
-0.35,0.023,-0.254,123.9,36.3,-267.1,0,2018,5,17,21,1,1.661,-0.1773,-0.3769,-0.5067,0.7547
-0.488,0.057,-0.245,120.2,65.7,-244.8,0,2018,5,17,21,1,1.679,-0.2183,-0.3845,-0.4787,0.7584
